name,predicted_heartrate,real_heartrate,heartrate_error,blink_rate
S_000,180.17578125,85.6375,94.53828125,24.630177514792898
S_001,180.17578125,87.14285714285714,93.03292410714286,31.4410480349345
S_002,148.974609375,68.44444444444444,80.53016493055556,32.20153340635268
S_003,148.974609375,79.9625,69.012109375,26.009633197480547
S_004,180.17578125,69.16,111.01578125,30.769230769230774
