name,predicted_heartrate,real_heartrate,heartrate_error,blink_rate
S_000,56.25,80.49295774647888,-24.24295774647888,30.845392231530845
S_001,67.67578125,87.97101449275362,-20.295233242753625,30.240549828178697
S_002,56.25,74.01282051282051,-17.76282051282051,29.387755102040817
S_003,56.25,65.45121951219512,-9.201219512195124,28.799999999999997
S_004,56.25,76.82558139534883,-20.575581395348834,33.65079365079365
