name,predicted_heartrate,real_heartrate,heartrate_error,respiration_rate,blink_rate
S_000,78.662109375,78.675,-0.012890624999997158,24.169921875,28.95795246800731
S_001,79.98046875,80.84146341463415,-0.8609946646341484,28.125,31.023339317773793
S_003,59.765625,62.91358024691358,-3.1479552469135825,23.291015625,30.09814612868048
S_004,76.025390625,75.86585365853658,0.15953696646342053,25.927734375,33.124769966875235
