name,predicted_heartrate,real_heartrate,heartrate_error,blink_rate
S_000,112.939453125,78.675,34.264453125,28.95795246800731
S_001,96.6796875,80.84146341463415,15.838224085365852,31.023339317773793
S_003,112.939453125,62.91358024691358,50.02587287808642,30.09814612868048
S_004,108.984375,75.86585365853658,33.11852134146342,33.124769966875235
