name,predicted_heartrate,real_heartrate,heartrate_error,blink_rate
S_000,133.59375,78.675,54.91875,28.95795246800731
S_001,158.203125,80.84146341463415,77.36166158536585,31.023339317773793
S_003,158.203125,62.91358024691358,95.28954475308642,30.09814612868048
S_004,133.59375,75.86585365853658,57.72789634146342,33.124769966875235
