name,predicted_heartrate,real_heartrate,heartrate_error,blink_rate
S_000,158.203125,81.33333333333333,76.86979166666667,30.593132154006245
S_001,158.203125,83.18085106382979,75.02227393617021,28.769979152189016
S_002,133.59375,62.214285714285715,71.37946428571428,28.753993610223638
S_003,133.59375,61.91463414634146,71.67911585365854,33.86396526772793
S_004,158.203125,67.92857142857143,90.27455357142857,29.64554242749732
