name,predicted_heartrate,real_heartrate,heartrate_error,blink_rate
S_000,85.25390625,83.5375,1.7164062500000057,29.268292682926827
S_001,80.419921875,80.3974358974359,0.0224859775641022,26.75585284280936
S_002,101.07421875,122.47916666666667,-21.40494791666667,30.97884546432413
S_003,107.666015625,114.92156862745098,-7.255553002450981,29.021619640894098
S_004,93.603515625,79.125,14.478515625,30.41880969875092
S_005,137.109375,92.7875,44.321875000000006,29.735682819383264
S_006,106.787109375,106.72839506172839,0.05871431327160792,25.100917431192663
S_007,107.666015625,103.53086419753086,4.13515142746914,28.873496172074372
S_008,91.40625,90.29629629629629,1.1099537037037095,24.279985417426175
S_009,78.22265625,81.0886075949367,-2.865951344936704,31.881918819188193
S_010,112.5,98.06172839506173,14.438271604938265,28.351648351648354
S_011,72.0703125,72.5679012345679,-0.4975887345678984,29.878273699741797
S_012,111.62109375,81.48809523809524,30.13299851190476,27.801724137931036
S_013,85.25390625,90.24489795918367,-4.990991709183675,30.263157894736842
S_014,81.298828125,83.33333333333333,-2.0345052083333286,29.790364104450163
S_015,79.541015625,79.21176470588236,0.3292509191176407,25.450689289501593
S_016,115.13671875,95.48101265822785,19.655706091772146,32.53012048192771
S_017,87.01171875,90.58571428571429,-3.573995535714289,27.128862094951018
S_018,100.634765625,86.0,14.634765625,24.431625381744148
S_019,94.921875,96.5375,-1.6156249999999943,27.67203513909224
S_020,86.1328125,80.92682926829268,5.205983231707322,24.008651766402306
S_021,119.091796875,118.46478873239437,0.6270081426056322,25.13781697905182
S_022,104.150390625,87.14285714285714,17.00753348214286,32.75109170305677
S_023,86.572265625,77.51851851851852,9.053747106481481,27.732942039618493
S_024,101.07421875,77.18181818181819,23.892400568181813,25.61109084275812
S_025,83.935546875,61.475,22.460546875,26.45113886847906
S_026,72.509765625,70.50617283950618,2.0035927854938222,32.61834319526627
S_027,112.060546875,102.07777777777778,9.982769097222217,28.186453022578295
S_028,77.34375,73.88732394366197,3.4564260563380316,27.02306847308678
S_029,86.572265625,97.88607594936708,-11.313810324367083,29.160530191458026
S_030,80.419921875,79.42682926829268,0.9930926067073216,28.27913774205334
S_031,89.208984375,91.39506172839506,-2.1860773533950635,30.552546045503792
S_032,115.576171875,86.86842105263158,28.707750822368425,27.302996670366262
S_033,115.13671875,85.6375,29.499218749999997,25.29585798816568
S_034,93.603515625,94.28571428571429,-0.6821986607142918,29.475982532751093
S_035,116.455078125,109.97727272727273,6.477805397727266,29.81229297018771
S_036,104.58984375,81.46913580246914,23.12070794753086,26.963829009864813
S_037,70.751953125,71.8170731707317,-1.0651200457317032,31.125827814569536
S_038,66.357421875,66.025,0.3324218749999943,27.845303867403317
S_039,64.599609375,102.05333333333333,-37.45372395833333,25.951940850277264
S_040,90.087890625,90.46341463414635,-0.3755240091463463,32.51445086705203
S_041,72.94921875,117.71232876712328,-44.76311001712328,28.95795246800731
S_042,63.720703125,62.93827160493827,0.7824315200617278,32.73942093541203
S_043,64.599609375,57.78082191780822,6.818787457191782,30.15294974508376
S_044,80.859375,75.18072289156626,5.678652108433738,25.894503873109556
S_045,101.07421875,75.65,25.424218749999994,29.64860907759883
S_046,93.603515625,62.875,30.728515625,24.279985417426175
S_047,93.1640625,70.92682926829268,22.23723323170732,23.71020856201976
S_048,100.634765625,101.67088607594937,-1.0361204509493689,29.117647058823525
S_049,64.599609375,63.8,0.7996093750000028,25.513819985825656
S_050,100.634765625,87.76829268292683,12.866472942073173,26.924480116745716
S_051,77.34375,80.16455696202532,-2.8208069620253156,22.09821428571429
S_052,72.0703125,71.12048192771084,0.9498305722891587,21.275071633237822
S_053,72.509765625,69.16,3.3497656250000034,30.769230769230774
S_054,99.755859375,64.5952380952381,35.1606212797619,27.692307692307693
S_055,71.19140625,73.0,-1.80859375,27.52093192573717
S_056,64.599609375,97.20987654320987,-32.61026716820987,31.391465677179962
S_057,115.13671875,68.44444444444444,46.69227430555556,32.20153340635268
S_058,79.1015625,79.9625,-0.8609375000000057,29.3442015561319
S_059,115.13671875,78.73913043478261,36.39758831521739,19.412420974339902
